USerID,TripID,Start Date Time,End Date Time,Trip Duration,Trip Run Time,"Average 
Speed
(Km/h)","Distance Covered
(Km)","Traffic Signal Violations
","Speed Violations
(in hours)","Keep Safe distance violations
(in hours)","Frequent lane change events
(count)"
UA000011,UA0000111546193756595,12/30/2018 18:15,12/30/2018 19:03,0.8,0.7,81.6,57.2,2,0.2,0.2,12
UA000018,UA0000181540931267701,10/30/2018 20:27,10/30/2018 20:51,0.4,0.4,97.2,38.9,1,0.1,0.1,20
UA000013,UA0000131531864157787,07/17/2018 21:49,07/18/2018 01:19,3.5,3,100.8,302.4,1,0.3,0.7,12
UA000016,UA0000161532550364815,07/25/2018 20:26,07/25/2018 21:44,1.3,1.2,84,100.8,3,0.3,0.1,18
UA000013,UA0000131530682544155,07/04/2018 05:35,07/04/2018 07:05,1.5,1,85.2,85.2,1,0.2,0.1,8
UA000017,UA0000171540914342335,10/30/2018 15:45,10/30/2018 18:21,2.6,1.6,94.8,151.7,3,0.3,0.1,14
UA000020,UA0000201528107964070,06/04/2018 10:26,06/04/2018 13:08,2.7,1.9,75.6,143.7,3,0.8,0.1,8
UA000018,UA0000181535713651062,08/31/2018 11:07,08/31/2018 15:01,3.9,3.4,82.8,281.6,3,1.5,1,19
UA000011,UA0000111543240491762,11/26/2018 13:54,11/26/2018 17:06,3.2,2.8,82.8,231.9,2,0.2,0.1,3
UA000012,UA0000121542745091672,11/20/2018 20:18,11/20/2018 21:42,1.4,1,91.2,91.2,3,0.2,0.3,7
UA000017,UA0000171533389717669,08/04/2018 13:35,08/04/2018 15:11,1.6,1.5,78,117,3,0.7,0.1,19
UA000011,UA0000111547136143452,01/10/2019 16:02,01/10/2019 18:20,2.3,1.7,86.4,146.9,0,0.2,0.1,5
UA000011,UA0000111518415252925,02/12/2018 06:00,02/12/2018 07:00,1,0.8,74.4,59.6,1,0.3,0.2,11
UA000013,UA0000131518357083927,02/11/2018 13:51,02/11/2018 15:27,1.6,1.4,73.2,102.5,3,0.5,0.4,15
UA000018,UA0000181550389007429,02/17/2019 07:36,02/17/2019 08:54,1.3,1,96,96,1,0.3,0.2,0
UA000019,UA0000191518470598002,02/12/2018 21:23,02/13/2018 00:59,3.6,2.8,105.6,295.7,0,0.7,0.9,6
UA000020,UA0000201543936968948,12/04/2018 15:22,12/04/2018 17:58,2.6,1.8,79.2,142.6,3,0.9,0.6,19
UA000016,UA0000161531618047847,07/15/2018 01:27,07/15/2018 03:57,2.5,1.8,85.2,153.4,1,0.3,0.2,1
UA000017,UA0000171534268149076,08/14/2018 17:35,08/14/2018 21:35,4,3,91.2,273.6,1,1.2,0.4,17
UA000015,UA0000151526823509290,05/20/2018 13:38,05/20/2018 15:44,2.1,1.4,105.6,147.9,3,0.6,0.3,0
UA000016,UA0000161528290625566,06/06/2018 13:10,06/06/2018 16:10,3,2.7,97.2,262.5,3,0.1,0.8,7
UA000016,UA0000161515223646052,01/06/2018 07:27,01/06/2018 07:51,0.4,0.3,93.6,28.1,1,0.1,0,7
UA000018,UA0000181536338167379,09/07/2018 16:36,09/07/2018 18:30,1.9,1.7,99.6,169.4,0,0.8,0.4,6
UA000017,UA0000171538214896844,09/29/2018 09:54,09/29/2018 11:06,1.2,0.8,85.2,68.2,2,0.3,0.2,20
UA000011,UA0000111531433790725,07/12/2018 22:16,07/13/2018 00:28,2.2,1.9,97.2,184.7,4,0.4,0.6,14
UA000015,UA0000151548915445015,01/31/2019 06:17,01/31/2019 07:23,1.1,1,86.4,86.4,3,0.4,0.1,3
UA000018,UA0000181527201578257,05/24/2018 22:39,05/25/2018 01:33,2.9,2.4,78,187.2,2,0.1,0.4,3
UA000012,UA0000121547577152862,01/15/2019 18:32,01/15/2019 20:50,2.3,1.6,97.2,155.6,1,0.5,0.1,1
UA000014,UA0000141534093141138,08/12/2018 16:59,08/12/2018 20:29,3.5,2.4,93.6,224.7,4,0.6,0.1,8
UA000010,UA0000101536726332988,09/12/2018 04:25,09/12/2018 07:37,3.2,2.6,102,265.2,0,1.1,0.7,5
UA000015,UA0000151523561786737,04/12/2018 19:36,04/12/2018 23:36,4,2.8,74.4,208.4,3,1.4,0.3,13
UA000010,UA0000101536277620062,09/06/2018 23:47,09/07/2018 03:23,3.6,3.1,104.4,323.7,3,1.3,0.9,17
UA000014,UA0000141527080548299,05/23/2018 13:02,05/23/2018 14:56,1.9,1.3,86.4,112.4,4,0.4,0.1,14
UA000014,UA0000141549828059259,02/10/2019 19:47,02/10/2019 22:59,3.2,2.6,90,234,2,0.6,0.6,20
UA000012,UA0000121518510871768,02/13/2018 08:34,02/13/2018 11:16,2.7,1.8,78,140.4,3,0.4,0.5,19
UA000012,UA0000121534369263713,08/15/2018 21:41,08/16/2018 00:47,3.1,2.5,88.8,222,1,0,0.6,5
UA000015,UA0000151527145534198,05/24/2018 07:05,05/24/2018 07:41,0.6,0.6,73.2,44,0,0.1,0.1,17
UA000010,UA0000101545441918103,12/22/2018 01:25,12/22/2018 04:49,3.4,2.6,90,234,0,0.4,0.1,11
UA000017,UA0000171524420991894,04/22/2018 18:16,04/22/2018 19:34,1.3,0.9,93.6,84.3,2,0.1,0,11
UA000014,UA0000141529400831323,06/19/2018 09:33,06/19/2018 13:09,3.6,2.4,79.2,190.1,1,0.9,0.6,3
UA000020,UA0000201526432480647,05/16/2018 01:01,05/16/2018 04:25,3.4,2.7,99.6,269,0,0.3,0.2,12
UA000011,UA0000111519046620898,02/19/2018 13:23,02/19/2018 15:35,2.2,1.7,78,132.6,0,0.3,0.5,9
UA000010,UA0000101528996125326,06/14/2018 17:08,06/14/2018 18:02,0.9,0.7,78,54.6,3,0,0.2,18
UA000019,UA0000191535028520209,08/23/2018 12:48,08/23/2018 13:00,0.2,0.2,84,16.8,1,0.1,0,2
UA000018,UA0000181520440165015,03/07/2018 16:29,03/07/2018 17:29,1,0.7,93.6,65.6,2,0.1,0.1,5
UA000014,UA0000141543971533040,12/05/2018 00:58,12/05/2018 02:58,2,1.4,79.2,110.9,1,0.1,0.2,14
UA000016,UA0000161547250353050,01/11/2019 23:45,01/12/2019 00:57,1.2,1,78,78,2,0,0.1,18
UA000014,UA0000141535491070055,08/28/2018 21:17,08/28/2018 23:35,2.3,1.9,105.6,200.7,4,0.7,0.1,13
UA000012,UA0000121519908890013,03/01/2018 12:54,03/01/2018 14:42,1.8,1.3,106.8,138.9,3,0,0.1,10
UA000018,UA0000181548542621936,01/26/2019 22:43,01/27/2019 01:43,3,1.9,108,205.2,1,0.7,0.2,7
UA000011,UA0000111519957750760,03/02/2018 02:29,03/02/2018 05:05,2.6,1.6,75.6,121,1,0.2,0.3,6
UA000019,UA0000191516539462569,01/21/2018 12:57,01/21/2018 15:15,2.3,2.1,82.8,173.9,1,0.9,0.6,18
UA000014,UA0000141532730307670,07/27/2018 22:25,07/28/2018 01:31,3.1,2.7,82.8,223.6,0,0.3,0.8,7
UA000012,UA0000121543319199974,11/27/2018 11:46,11/27/2018 15:10,3.4,2.5,75.6,189,0,0.5,0.4,19
UA000019,UA0000191516777444116,01/24/2018 07:04,01/24/2018 09:40,2.6,2.3,100.8,231.9,4,0.5,0.6,19
UA000015,UA0000151545319577494,12/20/2018 15:26,12/20/2018 18:56,3.5,2.1,76.8,161.3,1,0.6,0.5,3
UA000012,UA0000121539469208739,10/13/2018 22:20,10/14/2018 01:20,3,2.4,72,172.8,3,1,0.3,7
UA000013,UA0000131522822492223,04/04/2018 06:14,04/04/2018 09:38,3.4,2.9,85.2,247.1,1,0.2,0.8,13
UA000015,UA0000151528835198019,06/12/2018 20:26,06/12/2018 20:38,0.2,0.2,103.2,20.7,1,0,0,8
UA000020,UA0000201523850498087,04/16/2018 03:48,04/16/2018 04:00,0.2,0.2,94.8,19,4,0,0,3
UA000011,UA0000111538028014508,09/27/2018 06:00,09/27/2018 08:48,2.8,2,84,168,2,0.2,0.1,7
UA000018,UA0000181528158843492,06/05/2018 00:34,06/05/2018 02:04,1.5,1,74.4,74.4,3,0.2,0.2,2
UA000020,UA0000201527807022893,05/31/2018 22:50,05/31/2018 22:56,0.1,0.1,104.4,10.5,2,0,0,8
UA000013,UA0000131528186224349,06/05/2018 08:10,06/05/2018 08:34,0.4,0.4,90,36,1,0,0.1,3
UA000014,UA0000141535877848437,09/02/2018 08:44,09/02/2018 11:44,3,2.4,99.6,239.1,3,0.6,0.7,12
UA000010,UA0000101530493007920,07/02/2018 00:56,07/02/2018 01:08,0.2,0.2,90,18,4,0.1,0,1
UA000012,UA0000121527682254454,05/30/2018 12:10,05/30/2018 13:40,1.5,1,98.4,98.4,3,0.5,0.1,1
UA000012,UA0000121547026633965,01/09/2019 09:37,01/09/2019 12:19,2.7,2.4,74.4,178.6,2,0.8,0.7,1
UA000011,UA0000111546889949058,01/07/2019 19:39,01/07/2019 20:27,0.8,0.5,91.2,45.6,2,0.1,0.1,1
UA000018,UA0000181539341630331,10/12/2018 10:53,10/12/2018 12:29,1.6,1.3,90,117,2,0.6,0,4
UA000020,UA0000201549482729289,02/06/2019 19:52,02/06/2019 21:28,1.6,1.3,76.8,99.9,2,0.4,0.1,8
UA000014,UA0000141536995493373,09/15/2018 07:11,09/15/2018 09:35,2.4,1.5,99.6,149.4,1,0,0.1,10
UA000010,UA0000101551330148377,02/28/2019 05:02,02/28/2019 07:38,2.6,1.9,91.2,173.3,0,0.9,0.6,13
UA000015,UA0000151546968548401,01/08/2019 17:29,01/08/2019 17:41,0.2,0.2,87.6,17.6,1,0,0,15
UA000015,UA0000151523741642048,04/14/2018 21:34,04/14/2018 23:46,2.2,1.5,96,144,2,0.7,0.5,3
UA000020,UA0000201544447521123,12/10/2018 13:12,12/10/2018 16:00,2.8,2,106.8,213.6,1,0.3,0.4,10
UA000019,UA0000191539260804085,10/11/2018 12:26,10/11/2018 13:02,0.6,0.5,104.4,52.2,3,0.1,0.1,19
UA000014,UA0000141547871026842,01/19/2019 04:10,01/19/2019 07:04,2.9,1.9,102,193.8,1,0.9,0.2,5
UA000017,UA0000171546048113905,12/29/2018 01:48,12/29/2018 04:36,2.8,1.9,90,171,1,0.6,0.3,12
UA000020,UA0000201526251373834,05/13/2018 22:42,05/14/2018 02:24,3.7,2.4,90,216,3,0.6,0.5,17
UA000014,UA0000141515192321530,01/05/2018 22:45,01/06/2018 01:03,2.3,1.6,76.8,122.9,2,0.8,0.4,18
UA000017,UA0000171526854105577,05/20/2018 22:08,05/20/2018 23:14,1.1,1,92.4,92.4,0,0.5,0.2,7
UA000017,UA0000171533888672331,08/10/2018 08:11,08/10/2018 10:29,2.3,1.5,106.8,160.2,2,0.7,0.3,14
UA000018,UA0000181524841797878,04/27/2018 15:09,04/27/2018 16:57,1.8,1.7,76.8,130.6,3,0.2,0.1,1
UA000017,UA0000171536262164195,09/06/2018 19:29,09/06/2018 20:59,1.5,1.2,78,93.6,1,0,0.2,6
UA000011,UA0000111543952718752,12/04/2018 19:45,12/04/2018 21:27,1.7,1.1,78,85.8,3,0.1,0,6
UA000016,UA0000161542670670361,11/19/2018 23:37,11/20/2018 01:37,2,1.4,78,109.2,2,0.2,0,16
UA000017,UA0000171531832174421,07/17/2018 12:56,07/17/2018 14:02,1.1,0.9,91.2,82.1,3,0.2,0.1,6
UA000019,UA0000191534956271714,08/22/2018 16:44,08/22/2018 19:20,2.6,2,82.8,165.6,4,0.5,0.6,9
UA000018,UA0000181542553522154,11/18/2018 15:05,11/18/2018 17:35,2.5,2.1,80.4,168.9,2,0.3,0.6,12
UA000013,UA0000131538359604309,10/01/2018 02:06,10/01/2018 03:54,1.8,1.6,74.4,119.1,3,0.6,0.3,3
UA000015,UA0000151518243274001,02/10/2018 06:14,02/10/2018 07:08,0.9,0.7,93.6,65.6,3,0.2,0.2,4
UA000016,UA0000161535103860367,08/24/2018 09:44,08/24/2018 10:20,0.6,0.5,82.8,41.4,3,0.2,0.1,6
UA000016,UA0000161540171331387,10/22/2018 01:22,10/22/2018 04:40,3.3,2.5,90,225,0,0.5,0.3,8
UA000014,UA0000141522112416038,03/27/2018 01:00,03/27/2018 04:18,3.3,3,80.4,241.2,2,0.9,0.3,7
UA000017,UA0000171523954985595,04/17/2018 08:49,04/17/2018 09:19,0.5,0.4,99.6,39.9,1,0.2,0.1,12
UA000015,UA0000151516698795025,01/23/2018 09:13,01/23/2018 10:55,1.7,1.4,100.8,141.2,1,0.1,0.3,17
UA000013,UA0000131529440987434,06/19/2018 20:43,06/19/2018 20:49,0.1,0.1,104.4,10.5,1,0,0,7
UA000019,UA0000191535336803379,08/27/2018 02:26,08/27/2018 04:56,2.5,1.9,85.2,161.9,2,0.1,0.2,8
UA000014,UA0000141549704893124,02/09/2019 09:34,02/09/2019 12:10,2.6,1.9,97.2,184.7,0,0.2,0.2,2
UA000016,UA0000161517485247804,02/01/2018 11:40,02/01/2018 13:04,1.4,0.9,88.8,80,3,0,0,6
UA000015,UA0000151544415827159,12/10/2018 04:23,12/10/2018 06:53,2.5,1.9,100.8,191.6,1,0.7,0.6,16
UA000014,UA0000141538551513247,10/03/2018 07:25,10/03/2018 11:25,4,3.4,103.2,350.9,1,0.7,0.4,4
UA000015,UA0000151516813795702,01/24/2018 17:09,01/24/2018 17:57,0.8,0.7,79.2,55.5,2,0.3,0.2,20
UA000010,UA0000101527264125867,05/25/2018 16:02,05/25/2018 18:26,2.4,2,85.2,170.4,4,0.8,0.4,16
UA000014,UA0000141523941180862,04/17/2018 04:59,04/17/2018 07:29,2.5,1.7,75.6,128.6,3,0.2,0.4,20
UA000014,UA0000141528667090362,06/10/2018 21:44,06/11/2018 00:44,3,2,108,216,2,0.8,0.2,13
UA000017,UA0000171538852653837,10/06/2018 19:04,10/06/2018 19:40,0.6,0.5,91.2,45.6,0,0.2,0.1,7
UA000015,UA0000151544707681412,12/13/2018 13:28,12/13/2018 14:04,0.6,0.5,81.6,40.8,3,0.1,0.1,13
UA000016,UA0000161524245301017,04/20/2018 17:28,04/20/2018 17:46,0.3,0.3,92.4,27.8,2,0.1,0.1,18
UA000014,UA0000141526963057965,05/22/2018 04:24,05/22/2018 06:36,2.2,1.5,85.2,127.8,1,0.7,0.5,16
UA000017,UA0000171544754396509,12/14/2018 02:26,12/14/2018 03:08,0.7,0.5,98.4,49.2,2,0.2,0.2,18
UA000015,UA0000151539313825994,10/12/2018 03:10,10/12/2018 05:52,2.7,2.1,84,176.4,2,0.9,0.2,2
UA000018,UA0000181521565988511,03/20/2018 17:13,03/20/2018 17:25,0.2,0.2,103.2,20.7,3,0,0,12
UA000010,UA0000101519969129720,03/02/2018 05:38,03/02/2018 07:14,1.6,1.4,108,151.2,2,0.4,0.4,11
UA000011,UA0000111541765599745,11/09/2018 12:13,11/09/2018 13:43,1.5,1.1,102,112.2,2,0.2,0.2,3
UA000010,UA0000101547063065539,01/09/2019 19:44,01/09/2019 19:50,0.1,0.1,80.4,8.1,1,0,0,16
UA000010,UA0000101525861007216,05/09/2018 10:16,05/09/2018 13:22,3.1,2.3,102,234.6,1,0.9,0.4,12
UA000017,UA0000171551012785938,02/24/2019 12:53,02/24/2019 14:35,1.7,1.1,85.2,93.8,1,0.4,0.2,3
UA000015,UA0000151516384994933,01/19/2018 18:03,01/19/2018 19:33,1.5,1.4,85.2,119.3,2,0.5,0.3,11
UA000015,UA0000151540588357187,10/26/2018 21:12,10/26/2018 23:18,2.1,1.6,76.8,122.9,3,0,0.2,13
UA000018,UA0000181524781637795,04/26/2018 22:27,04/26/2018 22:39,0.2,0.2,105.6,21.2,2,0.1,0,10
UA000013,UA0000131548550956732,01/27/2019 01:02,01/27/2019 03:02,2,1.4,91.2,127.7,4,0.2,0.3,0
UA000010,UA0000101530767596041,07/05/2018 05:13,07/05/2018 05:31,0.3,0.3,75.6,22.7,1,0,0.1,3
UA000012,UA0000121549929581375,02/11/2019 23:59,02/12/2019 01:53,1.9,1.5,72,108,3,0.2,0.5,13
UA000017,UA0000171539403575912,10/13/2018 04:06,10/13/2018 05:12,1.1,0.9,91.2,82.1,2,0.4,0,12
UA000016,UA0000161538872774379,10/07/2018 00:39,10/07/2018 04:39,4,3,82.8,248.4,1,0.1,0.7,11
UA000017,UA0000171522995888408,04/06/2018 06:24,04/06/2018 08:54,2.5,1.9,86.4,164.2,2,0.3,0.5,7
UA000012,UA0000121546047576965,12/29/2018 01:39,12/29/2018 03:27,1.8,1.3,74.4,96.8,3,0.5,0.2,15
UA000019,UA0000191544680044961,12/13/2018 05:47,12/13/2018 08:53,3.1,2.7,100.8,272.2,4,1.1,0.3,14
UA000015,UA0000151518805737303,02/16/2018 18:28,02/16/2018 22:04,3.6,2.7,99.6,269,3,0.4,0.6,2
UA000014,UA0000141550878295295,02/22/2019 23:31,02/23/2019 02:37,3.1,2.6,75.6,196.6,3,0.5,0.5,11
UA000011,UA0000111525021754759,04/29/2018 17:09,04/29/2018 19:33,2.4,2.1,78,163.8,2,0.1,0.5,8
UA000019,UA0000191534652041302,08/19/2018 04:14,08/19/2018 04:50,0.6,0.5,74.4,37.2,3,0.2,0.2,6
UA000019,UA0000191522598775246,04/01/2018 16:06,04/01/2018 16:36,0.5,0.4,97.2,38.9,1,0.1,0.1,8
UA000017,UA0000171526586819850,05/17/2018 19:53,05/17/2018 20:47,0.9,0.8,93.6,74.9,0,0.2,0.2,6
UA000013,UA0000131541706963964,11/08/2018 19:56,11/08/2018 23:38,3.7,3.2,99.6,318.8,4,0.6,0,1
UA000012,UA0000121519399132619,02/23/2018 15:18,02/23/2018 17:42,2.4,1.5,75.6,113.4,2,0.2,0.3,6
UA000019,UA0000191546590676121,01/04/2019 08:31,01/04/2019 11:31,3,2.3,97.2,223.6,3,0.6,0.2,5
UA000013,UA0000131520734257827,03/11/2018 02:10,03/11/2018 04:22,2.2,1.9,94.8,180.2,2,0.9,0.4,2
UA000019,UA0000191535632173121,08/30/2018 12:29,08/30/2018 13:05,0.6,0.4,91.2,36.5,2,0.1,0,1
UA000017,UA0000171523041337574,04/06/2018 19:02,04/06/2018 20:38,1.6,1.1,105.6,116.2,0,0.2,0,17
UA000013,UA0000131542885104497,11/22/2018 11:11,11/22/2018 12:11,1,0.9,98.4,88.6,4,0.2,0.3,0
UA000014,UA0000141526313738922,05/14/2018 16:02,05/14/2018 16:44,0.7,0.6,82.8,49.7,1,0.3,0,5
UA000015,UA0000151524111993618,04/19/2018 04:26,04/19/2018 07:20,2.9,2.5,106.8,267,2,0.7,0.6,15
UA000011,UA0000111542141837016,11/13/2018 20:43,11/13/2018 22:31,1.8,1.4,102,142.8,1,0.4,0.4,19
UA000013,UA0000131540170607718,10/22/2018 01:10,10/22/2018 02:28,1.3,0.9,86.4,77.8,4,0.2,0.2,6
UA000011,UA0000111532795351522,07/28/2018 16:29,07/28/2018 20:05,3.6,2.6,100.8,262.1,2,0.1,0.8,12
UA000011,UA0000111527431714712,05/27/2018 14:35,05/27/2018 17:59,3.4,2.6,98.4,255.9,3,0.9,0.6,9
UA000011,UA0000111521752049987,03/22/2018 20:54,03/22/2018 23:06,2.2,2,99.6,199.2,2,0.1,0.3,16
UA000016,UA0000161515642859693,01/11/2018 03:54,01/11/2018 07:54,4,3.4,108,367.2,0,1,0.6,4
UA000014,UA0000141516073981057,01/16/2018 03:39,01/16/2018 06:45,3.1,2.7,90,243,3,1,0.1,3
UA000020,UA0000201530031756270,06/26/2018 16:49,06/26/2018 17:19,0.5,0.4,75.6,30.3,1,0,0.1,3
UA000011,UA0000111517440738520,01/31/2018 23:18,02/01/2018 02:42,3.4,2.9,92.4,268,1,1,0.1,5
UA000012,UA0000121549046264796,02/01/2019 18:37,02/01/2019 19:55,1.3,0.9,97.2,87.5,0,0.3,0.2,18
UA000012,UA0000121546842170102,01/07/2019 06:22,01/07/2019 10:04,3.7,2.3,103.2,237.4,2,0.6,0.4,15
UA000016,UA0000161544909774410,12/15/2018 21:36,12/16/2018 00:18,2.7,2,72,144,2,0.2,0.1,16
UA000010,UA0000101547883297146,01/19/2019 07:34,01/19/2019 10:40,3.1,2.4,106.8,256.4,0,0.1,0.1,19
UA000010,UA0000101521239957484,03/16/2018 22:39,03/17/2018 00:21,1.7,1.3,103.2,134.2,2,0.5,0.2,10
UA000012,UA0000121546886701903,01/07/2019 18:45,01/07/2019 21:09,2.4,1.9,79.2,150.5,3,0.8,0.4,7
UA000016,UA0000161540273697452,10/23/2018 05:48,10/23/2018 07:54,2.1,1.8,82.8,149.1,2,0.3,0.3,16
UA000018,UA0000181521914491967,03/24/2018 18:01,03/24/2018 20:01,2,1.5,96,144,0,0.5,0.3,16
UA000017,UA0000171520884107005,03/12/2018 19:48,03/12/2018 22:30,2.7,2.4,85.2,204.5,0,1,0.6,11
UA000014,UA0000141530347309514,06/30/2018 08:28,06/30/2018 12:22,3.9,3.2,75.6,242,2,1.3,0.2,19
UA000020,UA0000201532787579747,07/28/2018 14:19,07/28/2018 14:31,0.2,0.2,88.8,17.8,2,0.1,0,16
UA000012,UA0000121517495121888,02/01/2018 14:25,02/01/2018 18:25,4,2.8,81.6,228.5,4,1.1,0,19
UA000019,UA0000191541503377415,11/06/2018 11:22,11/06/2018 14:10,2.8,2.5,97.2,243,3,0.8,0.3,17
UA000019,UA0000191548363873648,01/24/2019 21:04,01/24/2019 23:52,2.8,2.1,97.2,204.2,1,0,0.4,11
UA000017,UA0000171524319146965,04/21/2018 13:59,04/21/2018 15:29,1.5,1,97.2,97.2,1,0.1,0.1,14
UA000020,UA0000201538102851974,09/28/2018 02:47,09/28/2018 02:53,0.1,0.1,88.8,8.9,2,0,0,14
UA000015,UA0000151527105866443,05/23/2018 20:04,05/23/2018 21:34,1.5,1,104.4,104.4,4,0.1,0,20
UA000019,UA0000191521816590442,03/23/2018 14:49,03/23/2018 17:43,2.9,2.3,104.4,240.2,3,0.6,0.6,9
UA000012,UA0000121519129734157,02/20/2018 12:28,02/20/2018 14:10,1.7,1.1,93.6,103,2,0.4,0.3,11
UA000012,UA0000121539329671304,10/12/2018 07:34,10/12/2018 09:04,1.5,0.9,106.8,96.2,3,0.4,0.2,11
UA000010,UA0000101534737911239,08/20/2018 04:05,08/20/2018 07:17,3.2,2.6,91.2,237.2,1,1.2,0.5,14
UA000013,UA0000131526616437986,05/18/2018 04:07,05/18/2018 06:19,2.2,1.6,84,134.4,4,0.2,0,6
UA000019,UA0000191548757169815,01/29/2019 10:19,01/29/2019 13:13,2.9,2.4,99.6,239.1,4,0.2,0.7,19
UA000017,UA0000171547317898190,01/12/2019 18:31,01/12/2019 21:55,3.4,2.3,80.4,185,0,0,0.5,19
UA000013,UA0000131520484807276,03/08/2018 04:53,03/08/2018 08:53,4,2.8,97.2,272.2,0,0.7,0.7,17
UA000011,UA0000111549554749642,02/07/2019 15:52,02/07/2019 19:28,3.6,3,73.2,219.6,2,0.3,1,14
UA000011,UA0000111514802486609,01/01/2018 10:28,01/01/2018 11:52,1.4,1.2,84,100.8,4,0.4,0.2,3
UA000020,UA0000201543450412244,11/29/2018 00:13,11/29/2018 02:43,2.5,1.8,75.6,136.1,2,0.6,0.3,16
UA000018,UA0000181551452525852,03/01/2019 15:02,03/01/2019 18:20,3.3,3,84,252,1,1.3,0.6,18
UA000019,UA0000191525188344863,05/01/2018 15:25,05/01/2018 17:01,1.6,1.4,97.2,136.1,3,0.2,0.4,12
UA000015,UA0000151543658111506,12/01/2018 09:55,12/01/2018 10:43,0.8,0.6,100.8,60.5,2,0.1,0.1,18
UA000011,UA0000111530008109784,06/26/2018 10:15,06/26/2018 12:33,2.3,1.7,106.8,181.6,2,0.7,0.5,1
UA000017,UA0000171530013922076,06/26/2018 11:52,06/26/2018 11:58,0.1,0.1,86.4,8.7,3,0,0,9
UA000019,UA0000191542042383799,11/12/2018 17:06,11/12/2018 18:42,1.6,1.5,108,162,1,0.6,0.2,16
UA000012,UA0000121537790360884,09/24/2018 11:59,09/24/2018 14:59,3,2.5,81.6,204,2,0.3,0.3,8
UA000018,UA0000181532255402454,07/22/2018 10:30,07/22/2018 14:30,4,2.8,87.6,245.3,1,0.7,0.4,6
UA000020,UA0000201535752034887,08/31/2018 21:47,08/31/2018 22:11,0.4,0.4,103.2,41.3,3,0.1,0,7
UA000015,UA0000151536602561767,09/10/2018 18:02,09/10/2018 21:32,3.5,3.2,92.4,295.7,4,0.1,0.7,8
UA000012,UA0000121518634004833,02/14/2018 18:46,02/14/2018 19:16,0.5,0.4,86.4,34.6,4,0,0.1,14
UA000010,UA0000101547459205836,01/14/2019 09:46,01/14/2019 12:34,2.8,2,76.8,153.6,0,0.2,0.6,10
UA000020,UA0000201541279964804,11/03/2018 21:19,11/04/2018 00:01,2.7,2.2,76.8,169,2,1.1,0.5,20
UA000011,UA0000111539475174864,10/13/2018 23:59,10/14/2018 01:35,1.6,1.2,94.8,113.8,2,0.3,0,13
UA000019,UA0000191547490343449,01/14/2019 18:25,01/14/2019 20:25,2,1.4,76.8,107.6,1,0.1,0.2,2
UA000014,UA0000141523585250498,04/13/2018 02:07,04/13/2018 03:25,1.3,1,79.2,79.2,0,0.1,0.1,6
UA000014,UA0000141532755369278,07/28/2018 05:22,07/28/2018 07:04,1.7,1.1,108,118.8,2,0.5,0.4,18
UA000012,UA0000121526813739137,05/20/2018 10:55,05/20/2018 11:19,0.4,0.4,73.2,29.3,3,0.1,0.1,14
UA000017,UA0000171541833632604,11/10/2018 07:07,11/10/2018 08:31,1.4,1,96,96,1,0.4,0.1,18
UA000018,UA0000181518045220335,02/07/2018 23:13,02/08/2018 03:13,4,3,79.2,237.6,2,0.2,0.4,17
UA000015,UA0000151549352342891,02/05/2019 07:39,02/05/2019 10:15,2.6,1.6,97.2,155.6,1,0.7,0.1,9
UA000018,UA0000181547500580780,01/14/2019 21:16,01/14/2019 23:34,2.3,1.6,76.8,122.9,2,0.3,0.2,9
UA000017,UA0000171534514800714,08/17/2018 14:06,08/17/2018 17:48,3.7,3.2,88.8,284.2,2,1.2,0.6,10
UA000012,UA0000121544074704831,12/06/2018 05:38,12/06/2018 05:50,0.2,0.2,76.8,15.4,1,0,0.1,0
UA000018,UA0000181519229574058,02/21/2018 16:12,02/21/2018 19:54,3.7,3.1,84,260.4,1,1.3,0.1,10
UA000011,UA0000111548618310922,01/27/2019 19:45,01/27/2019 21:09,1.4,0.9,86.4,77.8,1,0.4,0.1,11
UA000010,UA0000101527835330399,06/01/2018 06:42,06/01/2018 08:30,1.8,1.5,79.2,118.8,1,0.2,0.4,11
UA000020,UA0000201529286553155,06/18/2018 01:49,06/18/2018 05:25,3.6,3.1,88.8,275.3,1,1,0.6,7
UA000015,UA0000151534218513451,08/14/2018 03:48,08/14/2018 05:42,1.9,1.4,94.8,132.8,3,0.6,0.4,10
UA000013,UA0000131521542805890,03/20/2018 10:46,03/20/2018 12:46,2,1.6,100.8,161.3,2,0.4,0.4,12
UA000011,UA0000111545999818053,12/28/2018 12:23,12/28/2018 14:05,1.7,1.3,75.6,98.3,0,0.3,0,8
UA000016,UA0000161546187676336,12/30/2018 16:34,12/30/2018 17:46,1.2,1.1,82.8,91.1,3,0.2,0.1,17
UA000015,UA0000151549364183242,02/05/2019 10:56,02/05/2019 11:50,0.9,0.7,108,75.6,1,0.3,0.1,19
UA000020,UA0000201517009169196,01/26/2018 23:26,01/27/2018 02:14,2.8,2.2,91.2,200.7,4,0.7,0.3,14
UA000018,UA0000181532895497178,07/29/2018 20:18,07/29/2018 20:42,0.4,0.3,90,27,2,0.1,0.1,9
UA000015,UA0000151534585636558,08/18/2018 09:47,08/18/2018 11:47,2,1.4,102,142.8,4,0.3,0.3,6
UA000017,UA0000171523843030610,04/16/2018 01:43,04/16/2018 03:31,1.8,1.3,88.8,115.5,4,0.5,0.3,17
